,Date,User,Tweet,hashtag,text,Segmented#
0,2023-03-21 06:42:59+00:00,GretaThunberg,"Today, after yesterday's #IPCC report, everything is back to normal – as always. We continue to ignore the climate crisis as if nothing happened. Our societies are still in denial, and those in power go on with their never ending quests to maximise profits. We cannot afford this.",['IPCC'],"['today', 'yesterdays', 'report', 'everything', 'back', 'normal', 'always', 'continue', 'ignore', 'climate', 'crisis', 'nothing', 'happened', 'society', 'still', 'denial', 'power', 'go', 'never', 'ending', 'quest', 'maximise', 'profit', 'cannot', 'afford']",ipcc
1,2023-03-20 18:10:19+00:00,GretaThunberg,"It is getting even more impossible to ignore the climate crisis. The fact that people in power still somehow live in denial, and actively move in the wrong direction, will eventually be seen for and understood as the unprecedented betrayal it is. It is just a matter of time.",[],"['getting', 'even', 'impossible', 'ignore', 'climate', 'crisis', 'fact', 'people', 'power', 'still', 'somehow', 'live', 'denial', 'actively', 'move', 'wrong', 'direction', 'eventually', 'seen', 'understood', 'unprecedented', 'betrayal', 'matter', 'time']",
2,2023-03-17 10:30:36+00:00,GretaThunberg,Climate strike week 239. #FridaysForFuture #ClimateStrike #TomorrowIsTooLate #StopEACOP https://t.co/09mJyqRrMm,"['FridaysForFuture', 'ClimateStrike', 'TomorrowIsTooLate', 'StopEACOP']","['climate', 'strike', 'week']",fridays for future  climate strike  tomorrow is too late  stop eacop
3,2023-03-10 09:24:11+00:00,GretaThunberg,Climate strike week 238. #FridaysForFuture #ClimateStrike #TomorrowIsTooLate #StandWithSápmi https://t.co/C8Gog77a1A,"['FridaysForFuture', 'ClimateStrike', 'TomorrowIsTooLate', 'StandWithSápmi']","['climate', 'strike', 'week']",fridays for future  climate strike  tomorrow is too late  stand with sápmi
4,2023-03-03 18:23:48+00:00,GretaThunberg,"School strike week 237. Today, hundreds of thousands of people were once again climate striking all over the world, demanding an end to fossil finance! ✊✊
#TomorrowIsTooLate #FridaysForFuture
Picture from FFF Torino https://t.co/VvxthtgeZ0","['TomorrowIsTooLate', 'FridaysForFuture']","['school', 'strike', 'week', 'today', 'hundred', 'thousand', 'people', 'climate', 'striking', 'world', 'demanding', 'end', 'fossil', 'finance', 'fff', 'torino']",tomorrow is too late  fridays for future
5,2023-02-25 08:09:03+00:00,GretaThunberg,"Join us on Friday for the next global climate strike!
This Friday, the 3rd of March, we will once again take it to the streets - demanding an end to fossil finances. Find or register your local strike at https://t.co/fCJs6MkADe 
#TomorrowIsTooLate https://t.co/fouIxu03BO",['TomorrowIsTooLate'],"['join', 'u', 'friday', 'next', 'global', 'climate', 'strike', 'friday', 'rd', 'march', 'take', 'street', 'demanding', 'end', 'fossil', 'finance', 'find', 'register', 'local', 'strike']",tomorrow is too late
6,2023-02-24 08:43:00+00:00,GretaThunberg,"Climate strike week 236. Today one year has passed since Russia invaded Ukraine, and we stand in solidarity with Ukrainians. Slava Ukraini. #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/qyfyv0YFfT","['FridaysForFuture', 'ClimateStrike', 'PeopleNotProfit']","['climate', 'strike', 'week', 'today', 'one', 'year', 'ha', 'passed', 'since', 'russia', 'invaded', 'ukraine', 'stand', 'solidarity', 'ukrainian', 'slava', 'ukraini']",fridays for future  climate strike  people not profit
7,2023-02-17 09:25:43+00:00,GretaThunberg,Climate strike week 235. #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/45TxX73J4k,"['FridaysForFuture', 'ClimateStrike', 'PeopleNotProfit']","['climate', 'strike', 'week']",fridays for future  climate strike  people not profit
8,2023-02-14 19:20:18+00:00,GretaThunberg,"This is the biggest story in the world, and it must be spoken as far and wide as our voices can carry and much further still. Thank you for your support!
I will not earn money from this book as my copyright belongs to the Greta Thunberg Foundation, so all royalties go to charity.",[],"['biggest', 'story', 'world', 'must', 'spoken', 'far', 'wide', 'voice', 'carry', 'much', 'still', 'thank', 'support', 'earn', 'money', 'book', 'copyright', 'belongs', 'greta', 'thunberg', 'foundation', 'royalty', 'go', 'charity']",
9,2023-02-14 19:20:17+00:00,GretaThunberg,I’m so pleased to share that The Climate Book is now available in the USA and Canada! I have gathered the wisdom of over one hundred contributors to highlight the many different crises we face and equip us with the knowledge we need to avoid a climate disaster. 1/2 https://t.co/z2AD32Oac1,[],"['im', 'pleased', 'share', 'climate', 'book', 'available', 'usa', 'canada', 'gathered', 'wisdom', 'one', 'hundred', 'contributor', 'highlight', 'many', 'different', 'crisis', 'face', 'equip', 'u', 'knowledge', 'need', 'avoid', 'climate', 'disaster']",
10,2023-02-13 09:15:24+00:00,GretaThunberg,"To have a chance of minimizing further irreparable damage, we have to choose: either we safeguard living conditions for all future generations, or we let a few very fortunate people maintain their constant, destructive search to maximize immediate profits.
https://t.co/fjlYtZC6gA",[],"['chance', 'minimizing', 'irreparable', 'damage', 'choose', 'either', 'safeguard', 'living', 'condition', 'future', 'generation', 'let', 'fortunate', 'people', 'maintain', 'constant', 'destructive', 'search', 'maximize', 'immediate', 'profit']",
11,2023-02-10 09:35:09+00:00,GretaThunberg,Climate strike week 234. #FridaysForFuture #ClimateStrike #ForestsAreNotRenewable https://t.co/hutJ0sBVR2,"['FridaysForFuture', 'ClimateStrike', 'ForestsAreNotRenewable']","['climate', 'strike', 'week']",fridays for future  climate strike  forests are not renewable
12,2023-02-03 08:29:45+00:00,GretaThunberg,Climate strike week 233. #FridaysForFuture #ClimateStrike #ForestsAreNotRenewable https://t.co/IZN857fdjy,"['FridaysForFuture', 'ClimateStrike', 'ForestsAreNotRenewable']","['climate', 'strike', 'week']",fridays for future  climate strike  forests are not renewable
13,2023-02-01 11:29:40+00:00,GretaThunberg,"Exxon Mobil made a $56 billion net profit for 2022, setting a company record and a historic high for the western oil industry.

While people were struggling to pay energy bills, fossil fuel companies who also destabilize the planet made record profits.
https://t.co/INP2MJadcQ",[],"['exxon', 'mobil', 'made', 'billion', 'net', 'profit', 'setting', 'company', 'record', 'historic', 'high', 'western', 'oil', 'industrywhile', 'people', 'struggling', 'pay', 'energy', 'bill', 'fossil', 'fuel', 'company', 'also', 'destabilize', 'planet', 'made', 'record', 'profit']",
14,2023-01-30 12:58:12+00:00,GretaThunberg,"""All of my belongings are destroyed. There is no shelter for us, so we have been sleeping on the roadside.""

""More than 600 people lost their lives and another 1.5 million people were forced to flee their homes.""

https://t.co/dAxOa3cnCt",[],"['belonging', 'destroyed', 'shelter', 'u', 'sleeping', 'roadside', 'people', 'lost', 'life', 'another', 'million', 'people', 'forced', 'flee', 'home']",
15,2023-01-27 11:16:51+00:00,GretaThunberg,Climate strike week 232. #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/leBTSnqFLr,"['FridaysForFuture', 'ClimateStrike', 'PeopleNotProfit']","['climate', 'strike', 'week']",fridays for future  climate strike  people not profit
16,2023-01-27 08:40:47+00:00,GretaThunberg,"The Greta Thunberg Foundation supports IOM's important work with people displaced by the climate crisis in Pakistan &amp; Somalia
@unmigration is helping people to find a way to stay, adapt and move when there is no other option. You can also support IOM here: https://t.co/dCeTmVQryX",[],"['greta', 'thunberg', 'foundation', 'support', 'ioms', 'important', 'work', 'people', 'displaced', 'climate', 'crisis', 'pakistan', 'somalia', 'helping', 'people', 'find', 'way', 'stay', 'adapt', 'move', 'option', 'also', 'support', 'iom']",
17,2023-01-27 08:40:46+00:00,GretaThunberg,"Countless of people are having to flee because of the climate crisis. The time to act is now. We need to get informed, speak up on climate justice and migrant justice, and support vital organizations like @UNmigration #ClimateMigration https://t.co/ieNb6Mwd3m",['ClimateMigration'],"['countless', 'people', 'flee', 'climate', 'crisis', 'time', 'act', 'need', 'get', 'informed', 'speak', 'climate', 'justice', 'migrant', 'justice', 'support', 'vital', 'organization', 'like']",climate migration
18,2023-01-20 11:12:01+00:00,GretaThunberg,"Climate strike week 231, in Davos outside the World Economic Forum where those most responsible for the climate crisis meet. We’ve written a letter to fossil fuel CEO’s demanding no new fossil fuels. You can sign it too: https://t.co/vsr048rHuo

#FridaysForFuture #ClimateStrike https://t.co/nP02hpiZh3","['FridaysForFuture', 'ClimateStrike']","['climate', 'strike', 'week', 'davos', 'outside', 'world', 'economic', 'forum', 'responsible', 'climate', 'crisis', 'meet', 'weve', 'written', 'letter', 'fossil', 'fuel', 'ceo', 'demanding', 'new', 'fossil', 'fuel', 'sign']",fridays for future  climate strike
19,2023-01-20 07:53:30+00:00,GretaThunberg,"”More than 90% of rainforest carbon offsets by biggest provider are worthless, analysis shows”

”Investigation into Verra carbon standard finds most are ‘phantom credits’ and may worsen global heating”

This is the ugly truth of “carbon offsetting”.
https://t.co/PYZTV7XdLE",[],"['rainforest', 'carbon', 'offset', 'biggest', 'provider', 'worthless', 'analysis', 'showsinvestigation', 'verra', 'carbon', 'standard', 'find', 'phantom', 'credit', 'may', 'worsen', 'global', 'heatingthis', 'ugly', 'truth', 'carbon', 'offsetting']",
20,2023-01-18 07:55:25+00:00,GretaThunberg,"Yesterday I was part of a group that peacefully protested the expansion of a coal mine in Germany. We were kettled by police and then detained but were let go later that evening.

Climate protection is not a crime.
#LuetziBleibt #LuetziLebt #KeepItInTheGround #ClimateJustice","['LuetziBleibt', 'LuetziLebt', 'KeepItInTheGround', 'ClimateJustice']","['yesterday', 'wa', 'part', 'group', 'peacefully', 'protested', 'expansion', 'coal', 'mine', 'germany', 'kettled', 'police', 'detained', 'let', 'go', 'later', 'eveningclimate', 'protection', 'crime']",luetzi bleibt  luetzi lebt  keep it in the ground  climate justice
21,2023-01-13 14:34:59+00:00,GretaThunberg,"Climate strike week 230. We are currently in Lützerath, a German village threatened to be demolished for an expansion of a coal mine. People have been resisting for years. Join us here at 12 or a local protest tomorrow to demand that #LützerathBleibt !#ClimateStrike https://t.co/hGrCK6ZQew","['LützerathBleibt', 'ClimateStrike']","['climate', 'strike', 'week', 'currently', 'ltzerath', 'german', 'village', 'threatened', 'demolished', 'expansion', 'coal', 'mine', 'people', 'resisting', 'year', 'join', 'u', 'local', 'protest', 'tomorrow', 'demand']",lützerath bleibt  climate strike
22,2023-01-11 15:52:55+00:00,GretaThunberg,"This Saturday 14/1 I will join activists in Lützerath to defend the village and stop the coalmine. Join us at 12.00 to protect life, and put people over profit!

The science is clear, the most affected people are clear: no more fossil fuels!
#LütziBleibt #EndCoal https://t.co/pJlmRvuNpb","['LütziBleibt', 'EndCoal']","['saturday', 'join', 'activist', 'ltzerath', 'defend', 'village', 'stop', 'coalmine', 'join', 'u', 'protect', 'life', 'put', 'people', 'profit', 'science', 'clear', 'affected', 'people', 'clear', 'fossil', 'fuel']",lützi bleibt  end coal
23,2023-01-11 08:18:15+00:00,GretaThunberg,"""The world remained firmly in warming’s grip last year, with extreme summer temperatures in Europe, China and elsewhere contributing to 2022 being the fifth-hottest year on record""

""The eight warmest years on record have now occurred since 2014""

https://t.co/En9PFD1ksX",[],"['world', 'remained', 'firmly', 'warming', 'grip', 'last', 'year', 'extreme', 'summer', 'temperature', 'europe', 'china', 'elsewhere', 'contributing', 'fifthhottest', 'year', 'record', 'eight', 'warmest', 'year', 'record', 'occurred', 'since']",
24,2023-01-06 10:51:47+00:00,GretaThunberg,Climate strike week 229. #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/TzLmPuiliM,"['FridaysForFuture', 'ClimateStrike', 'PeopleNotProfit']","['climate', 'strike', 'week']",fridays for future  climate strike  people not profit
25,2022-12-30 09:36:31+00:00,GretaThunberg,Climate strike week 228. The climate crisis doesn’t go on holiday. #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/BUwqqH7Yno,"['FridaysForFuture', 'ClimateStrike', 'PeopleNotProfit']","['climate', 'strike', 'week', 'climate', 'crisis', 'doesnt', 'go', 'holiday']",fridays for future  climate strike  people not profit
26,2022-12-30 08:05:18+00:00,GretaThunberg,this is what happens when you don’t recycle your pizza boxes,[],"['happens', 'dont', 'recycle', 'pizza', 'box']",
27,2022-12-28 11:07:06+00:00,GretaThunberg,"yes, please do enlighten me. email me at smalldickenergy@getalife.com",[],"['yes', 'please', 'enlighten', 'email', 'smalldickenergycom']",
28,2022-12-23 08:46:05+00:00,GretaThunberg,Climate strike week 227. The climate crisis doesn’t go on holiday. #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/9o42RMhmm5,"['FridaysForFuture', 'ClimateStrike', 'PeopleNotProfit']","['climate', 'strike', 'week', 'climate', 'crisis', 'doesnt', 'go', 'holiday']",fridays for future  climate strike  people not profit
29,2022-12-16 09:52:19+00:00,GretaThunberg,Climate strike week 226. #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/XB48RHscqP,"['FridaysForFuture', 'ClimateStrike', 'PeopleNotProfit']","['climate', 'strike', 'week']",fridays for future  climate strike  people not profit
30,2022-12-15 14:31:22+00:00,GretaThunberg,@_DylanHamilton_ ❤️❤️❤️,[],[],
31,2022-12-09 17:03:56+00:00,GretaThunberg,Climate strike week 225 in Sundsvall! #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/hOl6i6MVvM,"['FridaysForFuture', 'ClimateStrike', 'PeopleNotProfit']","['climate', 'strike', 'week', 'sundsvall']",fridays for future  climate strike  people not profit
32,2022-12-02 13:52:38+00:00,GretaThunberg,Climate strike week 224. #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/kAizhxhMet,"['FridaysForFuture', 'ClimateStrike', 'PeopleNotProfit']","['climate', 'strike', 'week']",fridays for future  climate strike  people not profit
33,2022-11-25 13:23:56+00:00,GretaThunberg,"School strike week 223. Today we are 636 young people in @auroramalet who are suing the Swedish state for insufficient climate action. Therefore we now marched from the parliament to the court.

#FridaysForFuture #ClimateStrike #Aurora #ClimateTrials #UprootTheSystem @auroramalet https://t.co/gatAMGPzcp","['FridaysForFuture', 'ClimateStrike', 'Aurora', 'ClimateTrials', 'UprootTheSystem']","['school', 'strike', 'week', 'today', 'young', 'people', 'suing', 'swedish', 'state', 'insufficient', 'climate', 'action', 'therefore', 'marched', 'parliament', 'court']",fridays for future  climate strike  aurora  climate trials  uproot the system
34,2022-11-25 10:17:20+00:00,GretaThunberg,"Today on Black Friday is the perfect day to sue the state over its insufficient climate policies.

So that’s what we did.

See you in court!
 
#Aurora #ClimateTrials #UprootTheSystem","['Aurora', 'ClimateTrials', 'UprootTheSystem']","['today', 'black', 'friday', 'perfect', 'day', 'sue', 'state', 'insufficient', 'climate', 'policiesso', 'thats', 'didsee', 'court']",aurora  climate trials  uproot the system
35,2022-11-24 20:12:22+00:00,GretaThunberg,"We are 636 young people in @auroramalet who are suing the Swedish state for insufficient climate action.

”When the state carries out climate policy that threatens our human rights, it breaks the law.”

#aurora #ClimateTrials #UprootTheSystem
https://t.co/6qbZUO2hrE","['aurora', 'ClimateTrials', 'UprootTheSystem']","['young', 'people', 'suing', 'swedish', 'state', 'insufficient', 'climate', 'actionwhen', 'state', 'carry', 'climate', 'policy', 'threatens', 'human', 'right', 'break', 'law']",aurora  climate trials  uproot the system
36,2022-11-22 14:52:35+00:00,GretaThunberg,"2/2 Everyone can help and donate money to Jåhkågaska Sami community's fight to prevent the exploitations on their lands! All donations, big or small, are welcome and needed. #DefendTheDefenders
Find out more about this and how to donate here:
https://t.co/Yde5a6d4XO https://t.co/yffFfnMlCp",['DefendTheDefenders'],"['everyone', 'help', 'donate', 'money', 'jhkgaska', 'sami', 'communitys', 'fight', 'prevent', 'exploitation', 'land', 'donation', 'big', 'small', 'welcome', 'needed', 'donate']",defend the defenders
37,2022-11-22 14:52:34+00:00,GretaThunberg,"For the last 12 years the Jåhkågaska Sami community has been defending its grazing lands by resisting this iron-ore mine. By doing so they have been safeguarding what keeps us all safe: biodiverse forests, intact carbon stock, clean water and air. 1/2
https://t.co/ksea20htbw",[],"['last', 'year', 'jhkgaska', 'sami', 'community', 'ha', 'defending', 'grazing', 'land', 'resisting', 'ironore', 'mine', 'safeguarding', 'keep', 'u', 'safe', 'biodiverse', 'forest', 'intact', 'carbon', 'stock', 'clean', 'water', 'air']",
38,2022-11-20 18:23:19+00:00,GretaThunberg,"Without any binding commitments to rapidly and immediately reduce greenhouse gases, the world stands no chance to deliver on the 1,5°C limit, and by doing so minimising risks of uprooting the life supporting systems we all depend on and endangering countless human lives.
#COP27",['COP27'],"['without', 'binding', 'commitment', 'rapidly', 'immediately', 'reduce', 'greenhouse', 'gas', 'world', 'stand', 'chance', 'deliver', 'c', 'limit', 'minimising', 'risk', 'uprooting', 'life', 'supporting', 'system', 'depend', 'endangering', 'countless', 'human', 'life']",cop 27
39,2022-11-18 08:03:35+00:00,GretaThunberg,Climate strike week 222. #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/ZxcwqGBn1k,"['FridaysForFuture', 'ClimateStrike', 'PeopleNotProfit']","['climate', 'strike', 'week']",fridays for future  climate strike  people not profit
40,2022-11-15 10:43:37+00:00,GretaThunberg,"Sverige motsätter sig skapandet av en fond för klimatskadestånd och försvårar därmed förhandlingarna på #COP27 . Den här fonden skulle ge avgörande stöd för de mest drabbade – det är en fråga om liv och död för otaliga människor.
https://t.co/ODOYgoLX3R",['COP27'],"['sverige', 'motstter', 'sig', 'skapandet', 'av', 'en', 'fond', 'fr', 'klimatskadestnd', 'och', 'frsvrar', 'drmed', 'frhandlingarna', 'p', 'den', 'hr', 'fonden', 'skulle', 'ge', 'avgrande', 'std', 'fr', 'de', 'mest', 'drabbade', 'det', 'r', 'en', 'frga', 'om', 'liv', 'och', 'dd', 'fr', 'otaliga', 'mnniskor']",cop 27
41,2022-11-11 08:38:37+00:00,GretaThunberg,School strike week 221. #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/0fxqg6MQQQ,"['FridaysForFuture', 'ClimateStrike', 'PeopleNotProfit']","['school', 'strike', 'week']",fridays for future  climate strike  people not profit
42,2022-11-10 10:07:19+00:00,GretaThunberg,"”Global Witness found more than 600 people at the talks in Egypt are linked to fossil fuels.
That's more than the combined delegations from the 10 most climate-impacted countries.”

""If you want to address malaria, you don't invite the mosquitoes”
#COP27 
https://t.co/n8XUjyXBz3",['COP27'],"['global', 'witness', 'found', 'people', 'talk', 'egypt', 'linked', 'fossil', 'fuelsthat', 'combined', 'delegation', 'climateimpacted', 'country', 'want', 'address', 'malaria', 'dont', 'invite', 'mosquito']",cop 27
43,2022-11-09 07:34:19+00:00,GretaThunberg,"A billionaire emits a million times more greenhouse gases than the average person, according to Oxfam.

We know which ones we need to hold accountable for the climate crisis.",[],"['billionaire', 'emits', 'million', 'time', 'greenhouse', 'gas', 'average', 'person', 'according', 'oxfamwe', 'know', 'one', 'need', 'hold', 'accountable', 'climate', 'crisis']",
44,2022-11-08 17:06:02+00:00,GretaThunberg,"There is no climate justice without social justice and human rights. 4/4
Read more here: https://t.co/07ElEovDpy

#FreeAlaa #FreeThemAll #COP27 #ClimateJustice","['FreeAlaa', 'FreeThemAll', 'COP27', 'ClimateJustice']","['climate', 'justice', 'without', 'social', 'justice', 'human', 'right', 'read']",free alaa  free them all cop 27  climate justice
45,2022-11-08 17:06:01+00:00,GretaThunberg,"Human rights and climate movements are stronger when we stand in solidarity together. Then we can also successfully push those in power to live up to significantly increased adaptation finance and immediately, drastically reduced greenhouse gas emissions. 3/4",[],"['human', 'right', 'climate', 'movement', 'stronger', 'stand', 'solidarity', 'together', 'also', 'successfully', 'push', 'power', 'live', 'significantly', 'increased', 'adaptation', 'finance', 'immediately', 'drastically', 'reduced', 'greenhouse', 'gas', 'emission']",
46,2022-11-08 17:06:01+00:00,GretaThunberg,"One of these prisoners is Alaa Abd El-Fattah, who is now on a water strike since the beginning of COP27.
A system that doesn't address the needs for climate justice and securing human rights is a system that has failed everyone – we need to keep both in mind. 2/4",[],"['one', 'prisoner', 'alaa', 'abd', 'elfattah', 'water', 'strike', 'since', 'beginning', 'cop', 'system', 'doesnt', 'address', 'need', 'climate', 'justice', 'securing', 'human', 'right', 'system', 'ha', 'failed', 'everyone', 'need', 'keep', 'mind']",
47,2022-11-08 17:06:00+00:00,GretaThunberg,"During COP27, we urge the Egyptian authorities to immediately and unconditionally release all those held simply for peacefully exercising their human rights, implementing criteria set by local NGOs for these releases: fairness, transparency, inclusiveness and urgency. 1/4",[],"['cop', 'urge', 'egyptian', 'authority', 'immediately', 'unconditionally', 'release', 'held', 'simply', 'peacefully', 'exercising', 'human', 'right', 'implementing', 'criterion', 'set', 'local', 'ngo', 'release', 'fairness', 'transparency', 'inclusiveness', 'urgency']",
48,2022-11-07 16:55:21+00:00,GretaThunberg,https://t.co/p9mE76yVOP,[],[],
49,2022-11-04 12:56:00+00:00,GretaThunberg,School strike week 220. #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/htfwNg7TGH,"['FridaysForFuture', 'ClimateStrike', 'PeopleNotProfit']","['school', 'strike', 'week']",fridays for future  climate strike  people not profit
50,2022-11-02 08:36:40+00:00,GretaThunberg,"”We are still here, and we are not planning on going anywhere. Young people all over the world are stepping up, showing that our leaders messed with the wrong generation.”

My full speech from The Climate Event at Southbank Centre this Sunday is here: https://t.co/d9WfUbCwSQ https://t.co/OwZcCxDHXI",[],"['still', 'planning', 'going', 'anywhere', 'young', 'people', 'world', 'stepping', 'showing', 'leader', 'messed', 'wrong', 'generationmy', 'full', 'speech', 'climate', 'event', 'southbank', 'centre', 'sunday']",
51,2022-11-02 08:10:53+00:00,GretaThunberg,The climate deniers and delayers are so desperate and feel so threatened that they simply make up their own “quotes” from pure lies and fantasies. This is what I have said about systems and ideologies: https://t.co/FNacu4EYZv,[],"['climate', 'denier', 'delayer', 'desperate', 'feel', 'threatened', 'simply', 'make', 'quote', 'pure', 'lie', 'fantasy', 'said', 'system', 'ideology']",
